UID	row_clusters-flat	c1_AML-fold:c1_AML-fold	c3_AML-fold:c3_AML-fold	c6_AML-fold:c6_AML-fold	c7_AML-fold:c7_AML-fold	c8_AML-fold:c8_AML-fold	c9_AML-fold:c9_AML-fold	c10_AML-fold:c10_AML-fold	c12_AML-fold:c12_AML-fold
column_clusters-flat		NA	NA	NA	NA	NA	NA	NA	NA
c1_AML-fold:Xlr4a	NA	6.16578213377	0.929282070966	3.68697020791	3.67860999068	0.958294459853	-0.642209173564	1.73725287031	1.114194806
c1_AML-fold:Plscr1	NA	3.66633549707	0.813366518215	-1.58177497981	2.23745040192	-0.485641811053	-0.701327534036	0.65236689785	0.137361278464
c1_AML-fold:Ncam2	NA	1.71182941225	1.40372422856	0.0	0.264324301722	0.0261933166176	0.0	-0.00277853111667	-0.0116784808571
c1_AML-fold:LOC100504703	NA	3.63877321043	0.0362886526743	1.51072235629	0.664469921884	-0.147771030282	1.4555437063	2.64045670328	0.8086136365
c1_AML-fold:Slc35f6	NA	1.58812215903	-0.416350956747	-0.370771217622	-0.107934442638	0.498758687882	0.483414362871	0.754512337925	-0.792164433286
c1_AML-fold:Rab44	NA	5.38754528737	2.10320020282	2.45446069816	-1.06936787334	0.0325678116647	0.964062119136	1.04228904896	-2.75692569157
c1_AML-fold:Mboat2	NA	2.8640542415	1.70987212168	0.10823985175	0.746430562667	0.0371480707647	0.0	1.9104421642	0.202866293875
c1_AML-fold:Hormad2	NA	1.61487790275	0.649602774839	-0.0533871130056	1.22939004522	0.0256424602647	0.0	-0.103328337525	0.465990056875
c1_AML-fold:Slfn2	NA	4.33482989496	0.696001789981	2.21636654132	1.19800263994	-0.215418173324	3.38210239284	1.11407543148	0.362010400036
c1_AML-fold:Pim1	NA	3.44991683333	1.37236269681	1.851005326	1.42212434191	0.562785373353	0.0465333407357	2.38541100938	-0.109582555107
c1_AML-fold:Arhgap29	NA	1.08252587764	-0.155679353667	0.122271980856	0.431009068889	0.0	0.0	0.873633428792	0.0
c1_AML-fold:Gclm	NA	3.18966743827	2.81741939999	0.4945326679	-0.252998687824	0.450121198735	0.428161991079	0.0952591886	0.685694921768
c1_AML-fold:Tmed3	NA	3.37397419602	0.34550647608	-0.580866840244	-2.75380623702	0.992577427694	-3.56850523753	-0.79762732565	-3.73741105796
c1_AML-fold:Poldip2	NA	1.124094035	-0.193879204215	-0.587234053972	-2.09222812636	-0.740230471782	-0.9284607742	-2.00987300929	-0.0246306069286
c1_AML-fold:Ccdc64	NA	1.04484933389	0.621535207222	0.2878789828	0.719122294	0.0	-0.0288341043571	-0.0503661979417	0.0
c1_AML-fold:Cox6b2	NA	4.02345020722	0.441979134693	3.22214995924	0.182437827287	-0.147965082671	-0.876462526621	0.744442035917	1.49050535929
c1_AML-fold:Gpr160	NA	2.41658699804	1.5885957491	-1.30255438734	-2.44134981218	-2.48177640612	-0.286862480707	-1.72680115444	-0.9959673865
c1_AML-fold:Rpsa	NA	0.193034921654	-0.230418483916	-0.733784074333	-0.423504936244	-0.242318638782	-0.254016328036	-0.483386051675	-0.950340899732
c1_AML-fold:Rasal1	NA	0.656518357318	-0.0698140256667	0.62200019275	0.0	0.0	0.0	0.0	0.0
c1_AML-fold:Gimap3	NA	3.43314823551	2.16633297992	0.0	2.56231657161	0.173130187676	-0.0245378817143	0.0402236231083	0.03287930075
c1_AML-fold:Rcor1	NA	3.34041828637	-1.58151875706	-2.12459757809	-0.56390880134	1.30972561629	1.57438013616	-2.19263368571	0.664878722625
c1_AML-fold:Anxa5	NA	4.98583465394	3.17635853206	-1.16990393874	-0.160953451253	-1.97073041003	3.13011756057	1.14082502478	-1.00699170457
c1_AML-fold:Bdh2	NA	0.790119623094	-0.517457298368	0.0	0.0	0.0302520338824	0.0	0.7047123912	0.0
c1_AML-fold:Calr	NA	1.29988375327	0.542550413272	-0.248314185528	-1.32707893005	-2.19957558482	-0.1742286532	-0.778507036733	-2.16788408796
c1_AML-fold:Tgtp1	NA	6.45030037116	4.5233720852	4.11691195233	3.66207856971	-0.461883176588	0.514262486236	0.0420032520167	-0.0486380831964
c1_AML-fold:Trim13	NA	4.90154030359	2.5512205449	3.46007540465	1.67225075574	0.391582521265	3.72742291623	-0.0302169194	1.03430389159
c1_AML-fold:Lcn4	NA	0.881422029103	0.0	0.7827327175	0.572003102111	0.0	0.0	0.0	0.0
c1_AML-fold:Gimap9	NA	4.32300808041	1.35421784035	2.59421330419	3.16968485866	-0.1759411532	-0.271979469414	1.37312717978	-1.45317836721
c1_AML-fold:Clec2d	NA	2.08111618055	-0.464277677433	1.150509349	0.192980247311	0.607433089882	-0.409296729621	1.71022702628	0.539137178786
c1_AML-fold:Hspa1a	NA	1.41849631345	-0.30022097649	-2.11253518024	-1.77544897743	-0.256500294541	0.9090350831	-1.53997320504	-0.2884942135
c1_AML-fold:Gapdh	NA	0.744602499371	-0.109203149295	-0.547477238367	-0.325317587944	-1.71042711276	0.206903160143	-0.658218884083	-1.49372625171
c1_AML-fold:Abca2	NA	1.80157094775	0.290386786467	-2.29035526507	0.740749139673	-2.60943125147	-0.205762249843	-1.4203731978	-0.0442873784286
c1_AML-fold:Mrps6	NA	1.7718179287	0.328083595238	0.105060918744	-1.3615691327	-1.24170494149	1.49113041834	-0.404689515258	0.0
c1_AML-fold:I730030J21Rik	NA	4.45597641332	1.45540026528	2.17496953848	3.96956201583	0.385298210206	3.26931407514	0.88392967735	0.0
c1_AML-fold:Ran	NA	0.182300461719	-1.46349075299	-0.642213750989	-0.749485107789	-2.23427368224	-1.40294482501	-0.144368512933	-2.14233669152
c1_AML-fold:Ifi205	NA	0.79997274448	0.547210235548	0.1394210217	0.392504190316	0.183774272182	0.788647427643	0.389224475708	0.1514796335
c1_AML-fold:Gimap5	NA	2.13704479083	1.76864113357	1.39449637518	1.36013153161	0.0511283287353	0.11890971	0.9744141575	0.0
c1_AML-fold:F2r	NA	5.32359161349	3.80122863573	4.84411231869	3.09303064133	-0.273553995659	0.304042838829	0.0372065002917	0.185119571375
c1_AML-fold:Tox	NA	5.04748916325	3.41190500742	3.74038116702	4.54069793978	0.583731462824	0.0448962198286	0.0	0.80485646525
c1_AML-fold:Serpina3i	NA	1.38674908169	1.33096179927	1.04151013541	1.0459267124	0.0392183451176	0.2876585704	0.107969098225	0.0
c1_AML-fold:Mn1	NA	-5.62165671475	-2.16989389101	-0.0263229824889	0.577828668667	0.0	-0.235827901036	-0.0336331487833	0.0
c1_AML-fold:Il12a	NA	-5.05502458769	-0.144650551487	1.47320826236	0.0848684099711	-0.143982677965	-1.37866815876	1.76872838638	0.536217500089
c1_AML-fold:Cd93	NA	-4.57989501881	-1.99607999551	-0.140960759656	-0.347989944896	-0.284914340612	-1.54176017415	0.106689243433	-0.377512819071
c1_AML-fold:Ggt5	NA	-1.26829790142	0.0969374057126	-0.0940480803778	0.281449399444	0.00738122276471	0.0	0.821626486	-0.013502416
c1_AML-fold:Dusp6	NA	-5.59919304514	-2.4963546223	-2.26170854558	-2.58773152798	0.0989353651765	-1.32294337844	-2.04755652756	-0.556085925589
c1_AML-fold:Flt3	NA	-5.4900016045	-1.3171589024	-0.313299380867	2.01284907054	-0.262709178988	-1.72867213235	2.54587773698	0.102783828
c1_AML-fold:9530091C08Rik	NA	-1.09437625924	-0.538139585985	-0.5004320146	-0.343969110549	-0.7927575661	-0.270071722621	-0.197725424175	-0.466861161179
c1_AML-fold:Zscan26	NA	-3.05708475426	0.400364436713	3.14099562368	-0.266367450598	-0.656332954676	0.959612995021	1.75835262873	0.605404322411
c1_AML-fold:Zfp459	NA	-1.13190326188	-0.616332651483	-0.460071791489	-0.634902405442	-0.230989866506	-0.732596327271	-0.289463117842	-0.137551200339
c1_AML-fold:Slfn5	NA	-1.57971578879	-0.308651593418	-0.129735950594	-1.03253139488	-0.368577243041	-0.279672479236	0.447823849125	-0.492626565661
c1_AML-fold:Alox8	NA	-1.18531546255	-0.139237420506	-0.414496414083	-0.454371947407	0.0507499752	0.672260263243	0.400653489667	-0.112689633143
c1_AML-fold:Lsm3	NA	-5.78868622035	0.447136897533	-3.03358187287	0.0840207654267	-3.90952792822	-1.38247109456	-1.24745264953	-0.7623776685
c1_AML-fold:Gm5111	NA	-2.08058811076	1.69523566692	2.08402035489	2.89747989078	0.0373245042941	0.2154485998	0.1338053532	0.3704342655
c1_AML-fold:Calcrl	NA	-3.1928839084	-0.23500723369	-0.717135702822	2.64574322781	1.30910572079	2.87137350838	3.71609237826	-0.34792725125
c1_AML-fold:Slc7a14	NA	-1.61881725814	-0.882464204954	0.128209862894	-0.664397557776	-1.01474630619	0.190967773829	-0.384845741133	-0.579348384054
c1_AML-fold:Egfl7	NA	-4.40318089821	-1.47438036018	-2.02929426304	0.0304542267933	-0.890176263	-3.58845898479	-0.00420001038333	-0.0118106748036
c1_AML-fold:A130077B15Rik	NA	-1.73788365583	-0.364387200088	0.333016173817	-0.98063879392	-0.862247632571	0.500517069836	0.916254470642	1.31743918361
c1_AML-fold:Gm10389	NA	-0.990989016695	-0.361352615498	-0.211438399817	-0.750170659158	0.0880081905765	0.436522771907	0.509291493642	0.643412491393
c1_AML-fold:Eltd1	NA	-4.47871351423	-3.22550489934	-0.37678340875	-3.39339354663	0.0106849599412	-2.3782605691	0.619358801833	0.195019284
c1_AML-fold:Npy1r	NA	-1.08803174044	-0.435770488011	0.164013891422	-0.622835827158	-0.902913873982	-0.193797479971	0.18470380855	0.323250473071
c1_AML-fold:Gm5113	NA	-1.59584849712	0.173352021946	-0.124799750411	-1.14925320684	-1.20715533599	0.800734688414	0.424216272992	-0.318039442964
c1_AML-fold:Pag1	NA	-0.920837351149	-0.689303193586	1.10244182157	0.590882590931	-0.0670927286059	1.69133630719	1.76262232817	0.589921684643
c1_AML-fold:Lrrn4cl	NA	-1.18438839479	-1.10240079849	-0.0515352514222	-0.998548159847	-0.181581926871	0.339161961121	0.340167411267	-0.512616570214
c3_AML-fold:Hsf2bp	NA	0.0	2.27389353729	0.0456945824333	0.0	0.0	0.0	0.0	0.0
c3_AML-fold:Hif3a	NA	-0.207680675421	1.71037776315	0.2333931595	0.156420857167	0.00518596391176	0.0	0.0	-0.007930808
c3_AML-fold:Gldc	NA	0.0	1.62687920878	0.0	0.397360425944	0.045903381	0.0	0.0275007048	0.0
c3_AML-fold:Klrb1c	NA	-0.102357794561	0.965595535778	0.0	0.20250560936	0.0832278852941	0.0	-0.00277853111667	0.0
c3_AML-fold:1700019G17Rik	NA	-0.404020144211	1.6975663791	-0.118742396044	0.0159378415556	0.00980658041176	0.0734742132	0.1579708852	-0.418958855571
c3_AML-fold:Car13	NA	-0.158703763	1.92444769922	0.560815328111	-0.0537163148156	0.0	-0.0158430946786	0.274233019383	0.0
c3_AML-fold:Acp5	NA	-0.0928565750921	2.32227763367	-0.306835251756	0.329435472587	0.333876147559	-0.03622697475	-0.586245203958	-0.663903188571
c3_AML-fold:Dnal1	NA	0.414505535873	0.920620639858	-0.0114176423778	-0.15765214164	0.0	0.0	-0.04685355865	-0.00888058107143
c3_AML-fold:Gpank1	NA	0.348388830007	4.00495215869	-1.98108111644	-0.486040280607	-0.306160191094	-2.07170516418	-1.29713326993	0.0608535596964
c3_AML-fold:Slc39a3	NA	-0.174112532842	1.20376991545	0.431363571339	-0.0707252306622	-0.0929336534	-0.0785457475	-0.295324295467	-0.3904267475
c3_AML-fold:Nudt6	NA	0.209903833164	2.972881999	1.19431433953	-0.61411844618	-0.0694733633647	0.4326372985	0.818236376867	0.0
c3_AML-fold:1100001G20Rik	NA	0.0	0.619504271069	-0.0363758795556	0.334573658693	-0.0288087388529	0.0	0.002057609475	0.0156174046964
c3_AML-fold:Stard3	NA	0.276254441048	3.09973449302	-0.312957782589	-0.129975689018	-2.47496965666	-0.772719071307	-0.294888994267	-0.504715475321
c3_AML-fold:Hadhb	NA	0.977164473274	4.72814033789	-2.50936140817	0.928501806002	-1.40976246956	-1.06213317298	-1.864207202	-0.784867966107
c3_AML-fold:Cdkn1a	NA	1.36399849952	2.72844313442	1.26106004095	1.0782801227	0.196935864353	0.441569666364	1.07541456364	0.405088841214
c3_AML-fold:S100a11	NA	1.33661597811	3.47915871164	1.67171813025	0.5484991149	1.71783653004	1.65789015464	0.806201860133	0.353485414107
c3_AML-fold:Mospd3	NA	-1.31868949246	1.39825889539	-3.59030376982	-3.63890118729	-2.37223323141	-1.95156067576	-2.12400555557	-1.442866435
c3_AML-fold:Sparc	NA	0.764622744184	1.43136287744	0.445877232083	-0.110360571984	0.144616302324	0.0	0.0	0.0
c3_AML-fold:Celsr1	NA	-0.119237691105	1.50809848844	0.849008611028	0.242251986927	0.0097712055	0.366660629136	0.326078731958	0.401571167375
c3_AML-fold:Izumo4	NA	-0.479289507763	3.04547217347	-0.673704112044	1.58259538442	-0.738855430535	-0.175891588679	-0.130583261783	0.4338984325
c3_AML-fold:Wdr11	NA	0.802964626018	4.06767954415	1.00398016176	-1.49776967276	1.09987201668	-1.08531848043	-0.28906847105	0.725936957071
c3_AML-fold:5830416I19Rik	NA	-0.00778257282456	1.03218165103	0.4927134135	-0.482078716838	0.0	-0.0607299899286	0.00462313596667	0.0
c3_AML-fold:Ficd	NA	0.0	0.934633906598	0.0	0.308894639611	0.0192750537941	-0.142123512536	-0.35852934335	-0.567195581125
c3_AML-fold:Ehd3	NA	1.6601176282	3.13162931744	0.38760204825	1.55560789156	0.0276588181765	0.552346095129	0.1208142648	0.0
c3_AML-fold:Arrb2	NA	-0.370610245555	1.2180686411	-0.874863321822	0.240288190304	-0.220275009371	-0.787366224179	-0.471974985408	-1.35900997643
c3_AML-fold:Oxsr1	NA	0.164170861456	2.69627669124	-0.500052304344	-0.530289956269	-0.928230599076	1.43559094021	0.19991829855	-0.875420131393
c3_AML-fold:Sec13	NA	-2.87184029396	2.32740012011	-2.68830400859	-1.24193823734	-2.98743774986	-3.48995126376	-5.68507045397	-1.14334761484
c3_AML-fold:Cenpt	NA	-1.07875432311	2.91572510565	-1.28721994402	-0.0669761727978	-3.59784242279	-2.16850854533	-1.82565194955	0.337768021268
c3_AML-fold:Plekhn1	NA	-0.214201396774	1.33999096296	-0.499622125156	0.158860696944	0.765561282971	-0.715150035536	-0.25235727175	0.0
c3_AML-fold:C530008M17Rik	NA	0.526720147906	1.29576541274	0.578828058972	0.778043632722	0.0916470209706	-0.160935560429	0.266252195133	0.103984655125
c3_AML-fold:Tsix	NA	0.919704996375	2.19757949987	-1.42931855019	0.187530030702	0.206546287553	0.4042959454	-0.682176982383	0.0
c3_AML-fold:Tmem63a	NA	1.06615295187	2.17515884158	-0.856335325689	-0.18788800966	0.208914705412	-0.84774688465	-0.681032975817	0.725172113304
c3_AML-fold:Slc15a2	NA	-0.168678873195	2.49293835125	1.78710643425	0.303164606987	-0.0767683625176	0.680938994679	0.959391222008	0.389333357625
c3_AML-fold:Zmat5	NA	0.247793840221	4.65580608094	1.73661995234	-1.28130782751	-1.88616698151	2.36347280225	-1.63077174429	-0.997777431304
c3_AML-fold:Dkkl1	NA	-0.0738089458004	3.29230376985	1.16665614576	1.17595964647	-0.765084999194	1.56224437413	1.51544253501	-0.051604716
c3_AML-fold:Trp53cor1	NA	-0.303172664474	0.924493964084	0.6887218755	0.123006933611	0.00773630605882	-0.0517464625357	-0.0024888193	0.0
c3_AML-fold:Tbp	NA	-0.89978004323	3.71520026838	0.303342379489	1.64384601424	-2.71510041439	-1.82476043852	-2.86845273507	-0.243051584071
c3_AML-fold:Dhfr	NA	-1.45141337845	0.596037681402	-1.20193670508	-1.01599529571	-1.69795408753	-2.2120979166	-0.900719280758	-0.144500548357
c3_AML-fold:Dpp7	NA	-0.0826223811118	2.63935408272	0.0350620733056	0.507528484267	-1.52438896238	1.5890846115	0.2097833701	0.147117657089
c3_AML-fold:Psma8	NA	0.79207714539	2.28791431104	-0.620427342733	0.102274062509	0.219182354382	1.62979253054	0.438829424367	-0.029387589
c3_AML-fold:Pdp1	NA	-0.658552282684	1.3213737318	-0.941590297911	-0.593509148691	-2.030371795	0.151325212414	-0.298770519375	-0.0260968997857
c3_AML-fold:Ube4a	NA	-0.304634655879	2.22802670069	0.842658092783	-0.909872932187	0.585814964441	0.977342245429	-1.1235998036	0.131436145929
c3_AML-fold:4930404I05Rik	NA	0.0	1.89896557571	0.0	0.0381700382222	0.244216758676	1.69916008146	-0.0340692603	0.0
c3_AML-fold:Bod1	NA	0.938477989761	3.38546044557	2.31769870462	0.406848488164	-1.34483559454	1.02988353906	-0.412605815892	0.501045830982
c3_AML-fold:Vegfb	NA	-0.713329444219	1.22828566125	-1.68358359729	-0.432730259036	-2.12264235307	0.292877545429	-0.503376664817	-0.535441050143
c3_AML-fold:Aspm	NA	-0.792429111651	0.929746765437	-1.14434308673	0.180778588296	-1.98991595058	-0.561399531171	-0.248785590625	-1.18659368675
c3_AML-fold:A330040F15Rik	NA	0.0506417455417	2.19697354721	-0.329649689444	0.768998779773	0.186411660676	-1.253028353	1.44264114479	0.0230050989464
c3_AML-fold:Ccdc102a	NA	-0.0563362804035	0.940316118563	-0.166734014356	0.363773000889	0.760675542382	0.0	0.119057495267	0.224366957875
c3_AML-fold:Elovl5	NA	-0.806296406029	4.12295258932	1.18660850262	1.25400345808	2.53223129656	-2.28187054824	0.408776991742	0.176722803411
c3_AML-fold:Asf1b	NA	-1.2573801967	0.777251362326	-2.95461979116	-1.1639958091	-3.38412612184	-2.0400633199	-0.308196903558	-1.53113860339
c3_AML-fold:Naglu	NA	0.312676308219	1.87586402503	1.66689985039	0.668237353129	0.289555506588	0.836626799529	0.264373722967	0.0
c3_AML-fold:Ska2	NA	-1.62168024612	1.99407773282	-1.13514653015	-0.338370380589	-2.43301290319	-1.49064890602	-0.103100471092	1.25922997766
c3_AML-fold:Aurkb	NA	-1.23188184025	1.52860233152	-1.70400262439	-0.2302618259	-3.34827927998	-2.94913812726	0.360863074467	-2.1016651738
c3_AML-fold:Hist1h2ai	NA	0.279077200134	2.29410662555	0.926511535694	1.64949407989	-0.607987707624	0.3643774201	0.825335646475	-0.586375580625
c3_AML-fold:Slc18a2	NA	0.848582563864	1.48099618585	-2.64929551673	-0.725019007722	-1.98371745331	-2.32403317594	-2.31717167401	-0.653385917321
c3_AML-fold:Tmem229b	NA	-1.12039642028	1.46694621225	-1.82922282681	0.0275521073867	-1.05103869815	-2.40769227316	0.341998160242	-0.00808829744643
c3_AML-fold:Rad51ap1	NA	-0.90301049648	1.36000654824	-3.05123986451	0.11244586946	-1.86624154972	-1.52157728751	-1.1309900088	0.234773117429
c3_AML-fold:Cd48	NA	2.68176726603	3.44088564134	0.600133196617	1.851482051	-0.106135628482	0.70306711925	-1.51512286797	-0.447543033821
c3_AML-fold:Il18r1	NA	3.00182531865	5.36321974685	3.57213431626	3.88019668861	0.0267862547647	0.1208142648	-0.0176709723167	-0.391182240071
c3_AML-fold:Prkcq	NA	0.595333542386	1.22823735773	-0.298975078317	0.527223049667	0.0	-0.0205468689643	1.0611941042	0.0
c3_AML-fold:Aaas	NA	-1.81479939623	2.00473989578	-3.23180180502	-0.692473501689	-3.45993064608	-2.29958128903	1.8532450324	-1.79136773586
c3_AML-fold:Prim1	NA	-1.85375736775	1.40417134851	-3.62661828113	-2.78076771931	-2.45939196788	-3.72371493233	-1.44484108458	1.35316983307
c3_AML-fold:1600020E01Rik	NA	2.34741947487	2.59558783317	1.11192643244	0.455170420751	-0.4749805343	-0.605151042643	-0.832140088717	0.370709650107
c3_AML-fold:Ffar2	NA	3.04112743037	3.64888869577	1.55710837887	2.6706611757	0.312563604888	1.47107452084	0.157651560608	1.41805004886
c3_AML-fold:Prss57	NA	-0.407832940875	2.73091640987	2.07404627293	0.422073346731	0.0231646949118	-2.62955426007	-0.42880915235	-2.40614823571
c3_AML-fold:Med12l	NA	0.521660469542	1.09704257696	-0.146706102178	0.73322127586	0.139722412618	0.710443370943	0.665955836075	0.0
c3_AML-fold:Serpina3h	NA	0.536973679493	0.715803470989	0.0111890811	0.686626034064	0.0254099544118	0.0666847468	-0.0353537053917	0.0
c3_AML-fold:Fbxw9	NA	-0.0449805311754	1.59882754107	-0.493189646578	0.121371402611	0.0	1.22415071482	1.42547079795	0.0
c3_AML-fold:Xkr8	NA	-0.432436106897	0.286781829172	-0.802087272061	-0.21059462066	-1.22405459011	-0.950865676843	-1.05894784959	0.226921934161
c3_AML-fold:Frat1	NA	0.432559046289	0.907656167525	-2.37890302372	-1.82995590979	-2.80219674044	-1.71085033125	0.192319383375	-0.89028887425
c3_AML-fold:Myl10	NA	1.03298029225	2.73091842889	2.49176703629	2.539021712	0.0484165487353	0.0	0.7296930886	0.0
c3_AML-fold:Stxbp6	NA	1.76758063987	1.85896670923	0.03450248175	1.18808539464	-0.0189355407588	1.23354630066	1.07537689542	0.0361479656607
c3_AML-fold:Alpk3	NA	1.17761734871	1.57810678344	1.5247585625	1.27538076615	0.00593040767647	0.0	0.568733075508	0.013878914
c3_AML-fold:Gm2a	NA	-1.19340638238	-2.27244583638	-0.0280902943667	-0.6434804803	1.58776781859	0.392687544686	1.16716116697	0.954872176089
c3_AML-fold:Bex1	NA	-1.05242930474	-1.52938073568	-0.439752437022	-0.923676837902	-0.6886682852	-0.798910650607	-0.293860714925	0.0
c3_AML-fold:Gls	NA	0.439903166439	-0.286789720594	-0.100141925878	1.73146092915	1.38302101329	1.23831346674	1.16913930288	0.484404398089
c3_AML-fold:Cish	NA	4.26893122603	0.309030190383	4.555503558	3.03325607689	2.75468440844	1.08859204198	4.05143233894	0.343057815375
c3_AML-fold:Spry2	NA	-3.63385886631	-3.66712115885	1.28257789853	-3.17966728597	-0.0921081728882	-0.0928557555071	0.809296198542	1.84082973241
c6_AML-fold:Rpl39l	NA	0.0	0.0	1.62416352075	0.0	0.0	0.0	0.0	0.0
c6_AML-fold:Olfr1425	NA	0.0	0.0	0.9927134135	0.0	0.0	0.0	0.0	0.0
c6_AML-fold:Bmp8a	NA	0.0	0.0	1.3528565615	0.0	0.0	0.0	0.0	0.0
c6_AML-fold:Dgki	NA	0.0	0.0	1.90665514737	0.0	0.014759449	0.0	0.0	0.0
c6_AML-fold:0610005C13Rik	NA	0.0	0.0	0.96124703925	0.0	0.0	0.0	-0.0199880773	0.0
